0.5	0.5	0.5	0.4851402	0.5641292	0.4847889	0.5	0.3588742	0.4876499	0.4257476	0.2401100	0.6021693	0.1935129	0.3387138	0.6877023	0.6523292	0.3604167	0.4399416	0.6664373	0.6707665	0.4810547	0.6062338	0.4431698	0.3387023	0.5	0.5	0.3176909	0.5756436	0.7044524	0.5	0.2827887	0.6598047	0.3381406	0.6221536	0.5	0.3045687	0.5	0.8622485	0.7044524	0.5	0.4691115	0.5	0.5906693	0.5133323	0.5276773	0.3804045	0.8340887	0.2375514	0.6830502	0.4399823	0.5	0.5313991	0.8218464	0.3748857	0.2946322	0.5556149	0.3483694	0.6405206	0.5713998	2.812986e-05	0.3510896	0.6523816	0.6212572	0.7047793	0.3772814	0.5	0.5750599	0.826129	0.4691115	0.8291983	0.5323207	0.5952028	0.5	0.3582690	0.5	0.5	0.4087371	0.329035	0.6425447	0.7160777	0.7159195	0.001839106	0.9187026	0.5259288	0.447208	0.6425296	0.3367406	0.5305874	0.5144265	0.3856347	0.7477428	0.4137386	0.5886334	0.6454136	0.6822026	0.3429914	0.5	0.6326322	0.5	0.6733495	0.7137254	0.2686176	0.7064015	0.5	0.4225635	0.3684102	0.574288	0.5	0.6363018	0.3324173	0.5	0.6324571	0.4947894	0.5	0.5	0.5	0.4814173	0.3385604	0.5364277	0.5	0.5	0.5	0.5	0.5	0.6167754	0.4836922	0.5	0.7017609	0.5	0.390032	0.5	0.5	0.5	0.5	0.6889884	0.3386034	0.6425447	0.4793067	0.3176934	0.2808488	0.5	0.3481345	0.4030207	0.3436435	0.6294117	0.4692674	0.5305825	0.4653254	0.4753527	0.2166818	0.5306961	0.3153293	0.5	0.0381729	0.6845649	0.5	0.4577744	0.5	0.0001197025	0.5356302	0.5	0.5	0.5	0.2767585	0.001060761	0.5	0.2046000	0.4741665	0.4515164
0.5	0.5	0.5	0.5263015	0.6148749	0.5263015	0.5	0.3577434	0.5263015	0.4312249	0.2806949	0.621	0.2680105	0.3643936	0.664455	0.6572712	0.3696782	0.4013182	0.6435733	0.624051	0.4171526	0.5407247	0.4633134	0.3643936	0.5	0.5	0.3362286	0.5860518	0.7176038	0.5	0.2691726	0.6671122	0.3643936	0.6034006	0.5	0.2952511	0.5	0.9217443	0.7176038	0.5	0.4171524	0.5	0.5627859	0.4736985	0.4703387	0.2591190	0.8107774	0.211002	0.6637713	0.4013182	0.5	0.5843667	0.8131761	0.3715677	0.2590077	0.5503011	0.3427288	0.615615	0.5226919	0.001673529	0.3842011	0.6572712	0.6610002	0.721197	0.3715764	0.5	0.5221747	0.7651434	0.4171524	0.7629378	0.4703387	0.59125	0.5	0.3672159	0.5	0.5	0.451141	0.3863069	0.615615	0.7049393	0.7223045	0.004699916	0.8970668	0.4491517	0.4013183	0.615615	0.3697701	0.5828476	0.4692587	0.3573378	0.7262803	0.3478901	0.5627859	0.6300962	0.6637714	0.3199189	0.5	0.6399952	0.5	0.6950492	0.7223845	0.3224139	0.6433495	0.5	0.4692403	0.3697859	0.568775	0.5	0.3436627	0.4128508	0.5	0.6302141	0.4342635	0.5	0.5	0.5	0.4171526	0.3643936	0.5042493	0.5	0.5	0.5	0.5	0.5	0.602149	0.4171527	0.5	0.5872228	0.5	0.4371168	0.5	0.5	0.5	0.5	0.6826136	0.3643936	0.615615	0.4341637	0.3362286	0.3831606	0.5	0.3427289	0.4087520	0.3698232	0.5551607	0.4171524	0.5828476	0.4170731	0.4695982	0.2619723	0.507338	0.3440983	0.5	0.06474926	0.6559012	0.5	0.5510673	0.5	0.003545901	0.5044418	0.5	0.5	0.5	0.3486191	0.004491813	0.5	0.2467436	0.5508483	0.471662
0.5	0.5	0.5	0.5082276	0.4886918	0.5082276	0.5	0.2635443	0.5082276	0.3567715	0.1452890	0.7018932	0.09038822	0.2379043	0.7754659	0.7676402	0.2639084	0.3964579	0.6927152	0.712436	0.3557684	0.668055	0.4494513	0.2379043	0.5	0.5	0.2270637	0.694403	0.800952	0.5	0.1175516	0.8296841	0.2379043	0.7188153	0.5	0.2111132	0.5	0.962539	0.800952	0.5	0.3557726	0.5	0.6436887	0.4917724	0.4391443	0.2125874	0.9430711	0.0837808	0.7729446	0.3964579	0.5	0.6029434	0.928786	0.2761335	0.1658568	0.647968	0.2323592	0.705589	0.5385111	2.426754e-06	0.2909563	0.7676402	0.7651144	0.862325	0.2773957	0.5	0.5448868	0.8803964	0.3557726	0.8932303	0.4391443	0.7228117	0.5	0.2216063	0.5	0.5	0.4992694	0.3836417	0.705589	0.8231608	0.8620293	0.0002283756	0.980632	0.3971705	0.3964536	0.705589	0.2668382	0.6442274	0.5421891	0.2341234	0.8755102	0.2518756	0.6436887	0.72464	0.7729362	0.1770506	0.5	0.717257	0.5	0.818443	0.8298337	0.1775761	0.717081	0.5	0.4863678	0.2646135	0.6432285	0.5	0.55283	0.3476419	0.5	0.7353865	0.4799121	0.5	0.5	0.5	0.3557673	0.2379044	0.6138854	0.5	0.5	0.5	0.5	0.5	0.6545741	0.3555367	0.5	0.67825	0.5	0.2748039	0.5	0.5	0.5	0.5	0.7783781	0.2379044	0.705589	0.4714978	0.2270637	0.3087584	0.5	0.2323596	0.2771882	0.2692339	0.6315747	0.3557726	0.6442274	0.348594	0.4621491	0.1071978	0.5075301	0.2320365	0.5	0.01036776	0.7678355	0.5	0.6077473	0.5	4.372499e-05	0.5135722	0.5	0.5	0.5	0.1711863	0.0001424059	0.5	0.1120605	0.6028295	0.508957
0.5	0.5	0.5	0.3996302	0.6048878	0.3997177	0.5	0.4138385	0.3992988	0.5076099	0.4300238	0.5313041	0.3467224	0.4103905	0.5922644	0.553348	0.4226882	0.5682566	0.5308451	0.6389865	0.5618838	0.5404046	0.4724685	0.4103923	0.5	0.5	0.4116468	0.533759	0.4403583	0.5	0.4110599	0.5157457	0.410108	0.5175232	0.5	0.5273331	0.5	0.6846514	0.4403583	0.5	0.5724065	0.5	0.5124685	0.6006366	0.598837	0.4689501	0.6410224	0.4183783	0.5895686	0.5682557	0.5	0.5298913	0.5742794	0.4151354	0.5151793	0.6078878	0.4440653	0.5280383	0.5415769	0.0005011615	0.4524751	0.5533457	0.3289177	0.5136641	0.4161094	0.5	0.5585619	0.6769741	0.5724065	0.6929822	0.5980547	0.5246827	0.5	0.4362064	0.5	0.5	0.5235172	0.3965004	0.5265522	0.6268039	0.6048385	0.005572513	0.7455982	0.54297	0.5602771	0.5265522	0.442792	0.4275995	0.5607732	0.5444657	0.6376044	0.4709404	0.5132107	0.526415	0.5881039	0.5985979	0.5	0.4387205	0.5	0.4780754	0.5215483	0.3562758	0.6706833	0.5	0.4825091	0.4376724	0.4923898	0.5	0.938277	0.3759134	0.5	0.5619772	0.4733345	0.5	0.5	0.5	0.5616699	0.4107346	0.5317482	0.5	0.5	0.5	0.5	0.5	0.5702769	0.5559433	0.5	0.6056058	0.5	0.5407693	0.5	0.5	0.5	0.5	0.4979236	0.4107297	0.5265522	0.451534	0.4116316	0.3954514	0.5	0.4402764	0.4731776	0.4541401	0.6319865	0.5724048	0.4275996	0.544475	0.4592101	0.3566395	0.528532	0.4093804	0.5	0.2079237	0.5905489	0.5	0.4921995	0.5	0.0001521378	0.510567	0.5	0.5	0.5	0.3686256	0.004677494	0.5	0.3850766	0.4570296	0.4522893
0.5	0.5	0.5	0.4482696	0.4440165	0.4482696	0.5	0.4294692	0.4482696	0.4685574	0.3275619	0.5530429	0.3029255	0.413161	0.6034987	0.585323	0.4388354	0.4961589	0.6058237	0.5934925	0.4862889	0.5434628	0.4606063	0.413161	0.5	0.5	0.4011536	0.5115059	0.6025264	0.5	0.4035398	0.7107456	0.4131328	0.5472358	0.5	0.4185351	0.5	0.8797341	0.6025264	0.5	0.4862977	0.5	0.538143	0.5517304	0.5230542	0.3704733	0.6802386	0.3402106	0.5988805	0.4961589	0.5	0.5334659	0.670664	0.4456376	0.4109526	0.5635482	0.4146706	0.6000833	0.5428782	9.718959e-05	0.3945019	0.585323	0.5611008	0.6035127	0.4481492	0.5	0.5637588	0.751768	0.4862977	0.7217647	0.5230542	0.5423683	0.5	0.4396235	0.5	0.5	0.5023414	0.3673487	0.6000784	0.6213562	0.6213838	0.001533461	0.8062344	0.4922688	0.4960023	0.6000784	0.3908259	0.5137023	0.5276149	0.4482698	0.6407624	0.4311483	0.538143	0.5935513	0.598846	0.4361791	0.5	0.5264156	0.5	0.5892796	0.5905501	0.3681767	0.6283951	0.5	0.4109656	0.4395709	0.5314426	0.5	0.4569483	0.3779933	0.5	0.5604291	0.5242763	0.5	0.5	0.5	0.4862775	0.4131702	0.5228721	0.5	0.5	0.5	0.5	0.5	0.554528	0.4852574	0.5	0.5790467	0.5	0.3907591	0.5	0.5	0.5	0.5	0.5676976	0.4131702	0.6000784	0.5127348	0.4011527	0.4091507	0.5	0.4146762	0.4576375	0.3948488	0.5606351	0.4862977	0.5137023	0.4732317	0.5084283	0.3356172	0.5146823	0.4041838	0.5	0.0847756	0.5954497	0.5	0.5152669	0.5	0.0002047650	0.5523341	0.5	0.5	0.5	0.3327993	0.001072638	0.5	0.31178	0.5077312	0.486856
0.5	0.5	0.5	0.4161327	0.5903299	0.4163664	0.5	0.3870151	0.4149288	0.4847014	0.3683592	0.5712923	0.3159663	0.4159408	0.6193127	0.6023572	0.4188137	0.5402502	0.5704362	0.6589596	0.4866302	0.5125557	0.4514044	0.415963	0.5	0.5	0.3879553	0.5360207	0.5385356	0.5	0.3620045	0.5743406	0.4148163	0.5256188	0.5	0.4872818	0.5	0.8477991	0.5385356	0.5	0.502353	0.5	0.4946794	0.5847212	0.5831704	0.3561934	0.6690347	0.3162730	0.6137331	0.540238	0.5	0.5424166	0.6329276	0.4018466	0.4370172	0.6146257	0.3959401	0.5775681	0.5451094	0.0001311045	0.401167	0.602347	0.2714285	0.5797016	0.4033656	0.5	0.5966152	0.7910695	0.502353	0.7397888	0.5808148	0.559765	0.5	0.4047935	0.5	0.5	0.4917028	0.3877195	0.5742464	0.6967074	0.6620825	0.00288669	0.8226642	0.5491077	0.5261683	0.5742489	0.3656479	0.4977107	0.5554182	0.4847149	0.6727742	0.4581353	0.4970783	0.6055204	0.6115956	0.5434027	0.5	0.4649417	0.5	0.5193057	0.540958	0.3788141	0.6543967	0.5	0.4403577	0.4340931	0.5152925	0.5	0.926906	0.3463782	0.5	0.564887	0.4798444	0.5	0.5	0.5	0.4862486	0.4180558	0.5043359	0.5	0.5	0.5	0.5	0.5	0.5599696	0.4795553	0.5	0.6046799	0.5	0.4246972	0.5	0.5	0.5	0.5	0.5572302	0.4179899	0.5742464	0.4603225	0.3879324	0.3713244	0.5	0.3939706	0.4394659	0.3746514	0.554256	0.502328	0.4977118	0.4695148	0.5049611	0.3367866	0.507913	0.3984873	0.5	0.0605941	0.6014472	0.5	0.4971146	0.5	0.0002111301	0.5132201	0.5	0.5	0.5	0.3618177	0.001294978	0.5	0.3321457	0.4508834	0.4380211
0.5	0.5	0.5	0.626785	0.4154983	0.626785	0.5	0.2748917	0.626785	0.3192481	0.1436572	0.717077	0.1962408	0.2817452	0.7388244	0.7294103	0.2869999	0.3067719	0.7306009	0.6029393	0.3063153	0.6509187	0.4691851	0.2817452	0.5	0.5	0.2624332	0.6842253	0.8607609	0.5	0.1461788	0.8417571	0.2817452	0.6952608	0.5	0.1638901	0.5	0.961432	0.8607609	0.5	0.3063153	0.5	0.6590641	0.373215	0.3581752	0.2166893	0.933854	0.1064558	0.7375668	0.3067719	0.5	0.667582	0.9326142	0.2881447	0.1410147	0.5331196	0.2705897	0.7253051	0.5299733	3.48128e-05	0.2739736	0.7294103	0.8105962	0.8374602	0.2882638	0.5	0.5326314	0.8215672	0.3063153	0.8770912	0.3581752	0.6926461	0.5	0.2731909	0.5	0.5	0.4541723	0.4107489	0.7253051	0.7824421	0.8625015	0.0003209692	0.9771519	0.3471839	0.3067719	0.7253051	0.2667173	0.6936847	0.4854977	0.1859539	0.8518123	0.1862492	0.6590641	0.732307	0.7375668	0.1621571	0.5	0.7912965	0.5	0.8326002	0.8520885	0.2613095	0.7307475	0.5	0.450825	0.2870112	0.6807519	0.5	0.1893860	0.404286	0.5	0.7129888	0.3595949	0.5	0.5	0.5	0.3063153	0.2817452	0.4991564	0.5	0.5	0.5	0.5	0.5	0.6751905	0.3063145	0.5	0.5755333	0.5	0.3057323	0.5	0.5	0.5	0.5	0.8276355	0.2817452	0.7253051	0.3565119	0.2624332	0.4008335	0.5	0.2705897	0.3073549	0.2670515	0.5287262	0.3063153	0.6936847	0.305596	0.4947687	0.1468862	0.5105228	0.2728337	0.5	0.01834288	0.727165	0.5	0.6537946	0.5	0.0004569769	0.4927085	0.5	0.5	0.5	0.2531277	0.0007373217	0.5	0.1244212	0.652816	0.4777701
0.5	0.5	0.5	0.3933218	0.6341682	0.3933218	0.5	0.3462931	0.3933218	0.4864122	0.3445508	0.6372433	0.1347541	0.3317559	0.7266303	0.6668998	0.3559702	0.5607323	0.6145212	0.7560902	0.5260498	0.5130067	0.4053277	0.3317559	0.5	0.5	0.2761148	0.576745	0.5754726	0.5	0.2682168	0.5018408	0.3317113	0.5818336	0.5	0.45514	0.5	0.7842176	0.5754726	0.5	0.5260556	0.5	0.5141891	0.6066782	0.6466069	0.3246569	0.7951418	0.1788236	0.7239287	0.5607323	0.5	0.4725696	0.7505529	0.3586653	0.3893460	0.6024814	0.3330916	0.554538	0.549292	4.447171e-05	0.4412627	0.6668998	0.3447527	0.6559422	0.3605037	0.5	0.5608524	0.8708758	0.5260556	0.7868	0.6466069	0.5347163	0.5	0.3926417	0.5	0.5	0.4079711	0.2966802	0.554534	0.786427	0.7355209	0.002094624	0.898619	0.6467475	0.5606054	0.554534	0.3597122	0.4739444	0.5740756	0.5118476	0.7343224	0.576008	0.5141891	0.6295437	0.7238846	0.4401486	0.5	0.497672	0.5	0.6271138	0.6120809	0.2490881	0.6885523	0.5	0.5211971	0.3587634	0.5135878	0.5	0.7705924	0.3050924	0.5	0.6412366	0.5455669	0.5	0.5	0.5	0.5260431	0.3317675	0.6234211	0.5	0.5	0.5	0.5	0.5	0.5634587	0.5253371	0.5	0.7866448	0.5	0.4311117	0.5	0.5	0.5	0.5	0.5720165	0.3317675	0.554534	0.5338938	0.2761135	0.172963	0.5	0.3330995	0.4652585	0.3624548	0.6830118	0.5260556	0.4739444	0.5168427	0.4787773	0.2488352	0.5686872	0.3266697	0.5	0.03837005	0.6729845	0.5	0.3582980	0.5	6.211244e-05	0.5042468	0.5	0.5	0.5	0.2465026	0.001083822	0.5	0.2808825	0.3532525	0.4155127
0.5	0.5	0.5	0.3989809	0.7103239	0.4001374	0.5	0.4431985	0.3906943	0.5427886	0.5369876	0.4962133	0.4403121	0.4604524	0.5423273	0.533126	0.4606713	0.6081976	0.4859927	0.6005728	0.5789782	0.4899239	0.4933731	0.4604832	0.5	0.5	0.4672376	0.5092525	0.2724748	0.5	0.4529068	0.4198584	0.4601832	0.494353	0.5	0.652152	0.5	0.7628416	0.2724748	0.5	0.6458535	0.5	0.4572541	0.605697	0.6648244	0.4484605	0.5230095	0.5348783	0.5374326	0.6078565	0.5	0.5310568	0.3909292	0.4494406	0.5788599	0.6149829	0.4623154	0.4756891	0.5200305	0.001581296	0.4838827	0.5328767	0.1991537	0.4886211	0.4502247	0.5	0.5527639	0.6866817	0.6458535	0.6185227	0.6485142	0.4853131	0.5	0.4883107	0.5	0.5	0.5325153	0.3777061	0.4567467	0.5348367	0.5186	0.005656234	0.6191445	0.5772919	0.5597182	0.4570375	0.4580718	0.3562619	0.5669586	0.6252419	0.5567214	0.5305575	0.4696662	0.4629832	0.5317873	0.7660478	0.5	0.3382032	0.5	0.3933460	0.4280751	0.4220623	0.5802876	0.5	0.5236759	0.4693347	0.4569291	0.5	0.9415195	0.3748954	0.5	0.5285451	0.4763743	0.5	0.5	0.5	0.5766705	0.4621282	0.503518	0.5	0.5	0.5	0.5	0.5	0.5324924	0.5557799	0.5	0.5557351	0.5	0.7027392	0.5	0.5	0.5	0.5	0.4671685	0.4620281	0.4567467	0.4600519	0.4668792	0.4458693	0.5	0.4583087	0.5187397	0.4754953	0.6022747	0.6446345	0.3563165	0.5638276	0.4570456	0.4571915	0.4959554	0.4571725	0.5	0.2573168	0.5427888	0.5	0.5054822	0.5	0.001091803	0.4868537	0.5	0.5	0.5	0.4756072	0.01396442	0.5	0.5035788	0.4222139	0.4659435
0.5	0.5	0.5	0.6345203	0.4109416	0.6344025	0.5	0.3414106	0.6350223	0.3495973	0.1979627	0.6648177	0.2561994	0.3462923	0.6739704	0.6675496	0.3551792	0.3237176	0.6923962	0.5447187	0.3299718	0.6144221	0.4748577	0.3462911	0.5	0.5	0.3277953	0.6254015	0.829737	0.5	0.2301183	0.8278442	0.3463827	0.6455214	0.5	0.2061561	0.5	0.9420412	0.829737	0.5	0.3219331	0.5	0.6317847	0.3650952	0.3567491	0.2544164	0.8717441	0.1706282	0.671796	0.3237192	0.5	0.6142254	0.883407	0.3582501	0.1924864	0.4694683	0.3329064	0.6878837	0.5266242	5.138212e-05	0.3198673	0.6675507	0.8385626	0.7762177	0.3587431	0.5	0.5337762	0.7785984	0.3219331	0.8019395	0.3577725	0.6427206	0.5	0.3382054	0.5	0.5	0.4669281	0.426491	0.6890795	0.701118	0.788975	0.00060618	0.93832	0.3524785	0.3291669	0.6890793	0.3130364	0.6780556	0.4710494	0.2259698	0.773313	0.2369405	0.630896	0.6926236	0.6723037	0.1963139	0.5	0.7628027	0.5	0.7898457	0.7978586	0.339432	0.6457681	0.5	0.4428791	0.3507421	0.6504035	0.5	0.07178501	0.4486028	0.5	0.6494401	0.4300021	0.5	0.5	0.5	0.3301502	0.3461418	0.4828125	0.5	0.5	0.5	0.5	0.5	0.6142663	0.333937	0.5	0.5302986	0.5	0.3121245	0.5	0.5	0.5	0.5	0.7935656	0.346145	0.6890795	0.4341539	0.3277992	0.4493629	0.5	0.3334988	0.358157	0.3107885	0.4865415	0.3219368	0.6780554	0.3342143	0.5100684	0.2256003	0.5059436	0.3393775	0.5	0.03314814	0.6606054	0.5	0.6232823	0.5	0.0005810213	0.5078953	0.5	0.5	0.5	0.314981	0.001088967	0.5	0.1872563	0.6475227	0.5226583
