0.06908552	0.003630276	0.002698723	0.001094178	0.3246457	0.05371556	0.9069044	0.7625184	0.9264936	0.7880121	0.7358752	0.8955396	0.9153873	0.9446282	0.9554306	0.9684491	0.8192022	0.9028746	0.9433686	0.9943896	0.9646978	0.988365	0.9287447	0.765522	0.72373	0.9104954	0.7918933	0.8420465	0.8725976	0.1254659	0.02028341	0.001136094	0.985131	1	1
0.2036760	0.02466676	0.03789902	0.006225797	0.7304606	0.7681677	0.8266216	0.760648	0.9334986	0.7887223	0.7353147	0.9051991	0.8809539	0.9634203	0.960645	0.9922864	0.8123131	0.9092822	0.9342135	0.9992526	0.9934723	0.9946285	0.9143384	0.7535726	0.7556313	0.8894498	0.7892305	0.8222162	0.8840821	0.1209078	0.01735348	0.02238685	0.9927019	1	1
0.1269318	0.009257531	0.01202390	0.003001737	0.1683662	0.5994234	0.8802972	0.7347177	0.9272255	0.7732501	0.7608513	0.8995422	0.887113	0.9480744	0.983877	0.9736028	0.8989615	0.863689	0.9279665	0.9597116	0.964183	0.999856	0.8860772	0.6765412	0.6716638	0.8911908	0.7500357	0.8327348	0.8591408	0.1435205	0.02259736	0.003577878	0.9979315	1	1
0.1086643	0.0218098	0.009867508	0.001288304	0.3461078	0.1943007	0.8826877	0.7098853	0.9092655	0.6503976	0.737893	0.8965458	0.8802937	0.9757772	0.9709626	0.999663	0.8356983	0.8885892	0.9683498	0.9856458	0.9923232	0.9774452	0.9191098	0.7326416	0.7504408	0.9113038	0.738395	0.8157502	0.8664967	0.1696126	0.02309976	0.01296424	0.9906544	1	1
0.09674519	0.02779868	0.01349797	0.0007099936	0.7175218	0.1831833	0.866876	0.7201487	0.8665155	0.7249114	0.7025354	0.912066	0.8265011	0.9460536	0.9857206	0.9880985	0.8354887	0.9210592	0.9537115	0.9941935	0.9909356	0.9999248	0.9374055	0.6862852	0.7031113	0.907837	0.7125837	0.8625005	0.862818	0.1647467	0.01961618	0.002261191	0.9830288	1	1
0.09719813	0.003435365	0.02762083	0.001243686	0.9837679	0.3257832	0.7903168	0.7034706	0.9135872	0.7962443	0.7724506	0.8973861	0.9194255	0.9631159	0.9765352	0.9989195	0.8189353	0.8884093	0.9634007	0.9878279	0.9806613	0.9953296	0.900723	0.7964132	0.7367968	0.870085	0.6869748	0.8774925	0.8900545	0.1035280	0.02182332	0.01026306	0.994974	1	1
0.06179685	0.01075008	0.002041533	0.000506607	0.4470636	0.1086466	0.8948527	0.7006726	0.8931013	0.7749734	0.7707506	0.8960682	0.8944898	0.9395042	0.9791525	0.9981398	0.8338198	0.9110706	0.9825754	0.978422	0.9843775	0.9985212	0.9167388	0.7635941	0.7263136	0.8927424	0.7337619	0.8679824	0.8778718	0.1234079	0.02139564	0.01257348	0.9797177	1	1
0.1011620	0.01190719	0.01525709	0.0009209874	0.8399998	0.3271277	0.8750907	0.7694262	0.8770567	0.7448693	0.7259142	0.9279953	0.9150103	0.9698804	0.9791837	0.9748483	0.8283921	0.8613759	0.92565	0.9920098	0.9792486	0.9990512	0.8774173	0.7353522	0.7191844	0.8798075	0.7370835	0.8436481	0.8931721	0.0929701	0.02132370	0.00806735	0.9819868	1	1
0.1230794	0.00460689	0.001681943	0.000777885	0.8491716	0.03742473	0.8269776	0.7006515	0.9236578	0.6935686	0.7107532	0.9089168	0.8782643	0.9672037	0.977809	0.9846694	0.7917901	0.8972465	0.962838	0.9986592	0.9848013	0.9986452	0.9560405	0.7201409	0.6803003	0.884047	0.7599167	0.8148593	0.8444939	0.2015238	0.0081267	0.04469414	0.9604824	1	1
0.2126449	0.03837282	0.03261759	0.008726142	0.794862	0.4172361	0.8471611	0.7696143	0.9080525	0.8067899	0.7613367	0.9232692	0.9565114	0.9728454	0.9632436	0.9796998	0.7886353	0.8966632	0.9540153	0.9958947	0.980344	0.9981343	0.9518882	0.768093	0.7116343	0.903588	0.72405	0.8693197	0.9073137	0.1168884	0.01750641	0.005205339	0.9920563	1	1
0.127742	0.008581693	0.006962187	0.001228161	0.6144135	0.1386405	0.8711472	0.735145	0.9506663	0.7130553	0.7560386	0.9198567	0.9164698	0.9745843	0.940666	0.9962847	0.7859644	0.8561141	0.9672734	0.978389	0.9811892	0.9995956	0.9294872	0.7376752	0.7643188	0.9107073	0.779417	0.834679	0.8417929	0.1323258	0.02527323	0.002670514	0.9910585	1	1
0.1519190	0.01201234	0.0006213656	0.001610041	0.3276556	0.9403037	0.8694539	0.800768	0.9262973	0.8055115	0.8045642	0.950708	0.9333048	0.962517	0.9790928	0.991477	0.834721	0.8996491	0.9239927	0.9914032	0.9661964	0.9977703	0.8970866	0.7567375	0.7694246	0.8996049	0.7753268	0.8460785	0.8955638	0.08089278	0.02954792	0.002214602	0.9997489	1	1
0.1224535	0.01814364	0.04931964	0.001675164	0.6359641	0.5942885	0.8372578	0.7549195	0.937195	0.7371579	0.7496726	0.8776076	0.9088968	0.9613025	0.94857	0.9892686	0.8495996	0.8545302	0.9416799	0.9922268	0.9753593	0.996311	0.880413	0.6987968	0.7351353	0.8959437	0.6589392	0.8087184	0.857224	0.1525458	0.01356333	0.008553847	0.9785571	1	1
0.2553121	0.002437220	0.00243488	0.002543177	0.1924479	0.05169022	0.9082786	0.7658779	0.9159961	0.7749476	0.8081031	0.9394133	0.8984917	0.9523742	0.9332833	0.9847216	0.847543	0.891052	0.973985	0.986912	0.9903738	0.995859	0.909148	0.7696844	0.6913555	0.8736238	0.7518871	0.8081378	0.8816718	0.1138981	0.01151110	0.01674843	0.9767495	1	1
0.1078058	0.01297244	0.05295233	0.0009233958	0.8770133	0.7509372	0.8854328	0.7200735	0.9530634	0.7572416	0.7074177	0.9351256	0.910929	0.9819222	0.9372042	0.993377	0.8277908	0.8754085	0.9455615	0.966725	0.9672635	0.9991409	0.9222858	0.7682887	0.7171885	0.893233	0.7157516	0.8523401	0.869733	0.1263029	0.01754662	0.01527181	0.983611	1	1
0.2884797	0.01283791	0.03805108	0.008912985	0.8243961	0.9672009	0.8502378	0.7565303	0.9143862	0.7849368	0.7970586	0.9017148	0.8928158	0.9496711	0.9592691	0.9982735	0.8177079	0.913181	0.9519596	0.9739643	0.9676718	0.9884603	0.9274432	0.7405122	0.745611	0.8804007	0.7565155	0.8288594	0.8958053	0.0731596	0.02099871	0.009826707	0.9960663	1	1
0.08411908	0.009650988	0.004695776	0.0006936892	0.1647417	0.2793779	0.8624022	0.7444956	0.9526847	0.730403	0.7029653	0.918975	0.8842552	0.917875	0.9724959	0.977263	0.82744	0.866071	0.949563	0.9983383	0.9887262	0.9893027	0.9289157	0.7334403	0.7225565	0.8983403	0.7567648	0.861358	0.8835623	0.1121049	0.02541205	0.01846458	0.991104	1	1
